;fl_date;mkt_unique_carrier;branded_code_share;mkt_carrier;mkt_carrier_fl_num;op_unique_carrier;tail_num;op_carrier_fl_num;origin_airport_id;origin;origin_city_name;dest_airport_id;dest;dest_city_name;crs_dep_time;dep_time;dep_delay;taxi_out;wheels_off;wheels_on;taxi_in;crs_arr_time;arr_time;arr_delay;cancelled;cancellation_code;diverted;dup;crs_elapsed_time;actual_elapsed_time;air_time;flights;distance;carrier_delay;weather_delay;nas_delay;security_delay;late_aircraft_delay;first_dep_time;total_add_gtime;longest_add_gtime;no_name
664233;2019-07-30;AS;AS;AS;452;AS;N264AK;452;12892;LAX;Los Angeles, CA;12478;JFK;New York, NY;1030;1108.0;38.0;29.0;1137.0;2018.0;17.0;1910;2035.0;85.0;0;;0;N;340;387.0;341.0;1;2475;0.0;0.0;85.0;0.0;0.0;;;;
476344;2019-02-27;AS;AS;AS;1202;AS;N284VA;1202;14771;SFO;San Francisco, CA;13930;ORD;Chicago, IL;1025;1021.0;-4.0;39.0;1100.0;1632.0;14.0;1630;1646.0;16.0;0;;0;N;245;265.0;212.0;1;1846;0.0;0.0;16.0;0.0;0.0;;;;
801772;2019-11-19;AS;AS_CODESHARE;AS;2006;QX;N403QX;2006;14747;SEA;Seattle, WA;16101;YKM;Yakima, WA;1230;1255.0;25.0;19.0;1314.0;1342.0;5.0;1322;1347.0;25.0;0;;0;N;52;52.0;28.0;1;103;25.0;0.0;0.0;0.0;0.0;;;;
731978;2019-09-22;AS;AS_CODESHARE;AS;2517;QX;N451QX;2517;14747;SEA;Seattle, WA;14489;RDM;Bend/Redmond, OR;945;944.0;-1.0;26.0;1010.0;1104.0;5.0;1055;1109.0;14.0;0;;0;N;70;85.0;54.0;1;228;;;;;;;;;
387271;2018-12-12;AS;AS;AS;1490;AS;N639VA;1490;12892;LAX;Los Angeles, CA;12889;LAS;Las Vegas, NV;2010;1959.0;-11.0;15.0;2014.0;2057.0;11.0;2126;2108.0;-18.0;0;;0;N;76;69.0;43.0;1;236;;;;;;;;;
722089;2019-09-13;AS;AS_CODESHARE;AS;2741;QX;N624QX;2741;14831;SJC;San Jose, CA;14004;PAE;Everett, WA;1725;1719.0;-6.0;13.0;1732.0;1921.0;3.0;1935;1924.0;-11.0;0;;0;N;130;125.0;109.0;1;728;;;;;;;;;
82129;2018-03-30;AS;AS_CODESHARE;AS;3493;OO;N863AS;3493;14057;PDX;Portland, OR;14747;SEA;Seattle, WA;1955;1943.0;-12.0;16.0;1959.0;2031.0;68.0;2059;2139.0;40.0;0;;0;N;64;116.0;32.0;1;129;0.0;0.0;40.0;0.0;0.0;;;;
199770;2018-07-06;AS;AS;AS;29;AS;N448AS;29;13930;ORD;Chicago, IL;14747;SEA;Seattle, WA;1405;1359.0;-6.0;27.0;1426.0;1619.0;5.0;1641;1624.0;-17.0;0;;0;N;276;265.0;233.0;1;1721;;;;;;;;;
500997;2019-03-21;AS;AS;AS;409;AS;N523AS;409;14831;SJC;San Jose, CA;14057;PDX;Portland, OR;1450;1451.0;1.0;16.0;1507.0;1633.0;3.0;1630;1636.0;6.0;0;;0;N;100;105.0;86.0;1;569;;;;;;;;;
691563;2019-08-20;AS;AS;AS;428;AS;N251AK;428;14747;SEA;Seattle, WA;12892;LAX;Los Angeles, CA;1645;1649.0;4.0;14.0;1703.0;1907.0;12.0;1935;1919.0;-16.0;0;;0;N;170;150.0;124.0;1;954;;;;;;;;;
761989;2019-10-16;AS;AS;AS;594;AS;N434AS;594;11630;FAI;Fairbanks, AK;14747;SEA;Seattle, WA;605;604.0;-1.0;19.0;623.0;1049.0;11.0;1040;1100.0;20.0;0;;0;N;215;236.0;206.0;1;1533;0.0;0.0;20.0;0.0;0.0;;;;
191930;2018-06-29;AS;AS_CODESHARE;AS;2379;QX;N430QX;2379;11884;GEG;Spokane, WA;14747;SEA;Seattle, WA;1039;1031.0;-8.0;12.0;1043.0;1130.0;4.0;1147;1134.0;-13.0;0;;0;N;68;63.0;47.0;1;224;;;;;;;;;
458930;2019-02-12;AS;AS_CODESHARE;AS;2026;QX;N628QX;2026;14747;SEA;Seattle, WA;14771;SFO;San Francisco, CA;620;618.0;-2.0;44.0;702.0;853.0;6.0;840;859.0;19.0;0;;0;N;140;161.0;111.0;1;679;0.0;0.0;19.0;0.0;0.0;;;;
29684;2018-02-02;AS;AS_CODESHARE;AS;3364;OO;N947SW;3364;14747;SEA;Seattle, WA;14570;RNO;Reno, NV;2110;2058.0;-12.0;15.0;2113.0;2224.0;5.0;2309;2229.0;-40.0;0;;0;N;119;91.0;71.0;1;564;;;;;;;;;
808157;2019-11-24;AS;AS_CODESHARE;AS;2454;QX;N443QX;2454;14747;SEA;Seattle, WA;14303;PUW;Pullman, WA;1725;1721.0;-4.0;19.0;1740.0;1825.0;5.0;1835;1830.0;-5.0;0;;0;N;70;69.0;45.0;1;250;;;;;;;;;
518747;2019-04-04;AS;AS;AS;729;AS;N467AS;729;13198;MCI;Kansas City, MO;14747;SEA;Seattle, WA;1615;1603.0;-12.0;14.0;1617.0;1745.0;7.0;1815;1752.0;-23.0;0;;0;N;240;229.0;208.0;1;1489;;;;;;;;;
77132;2018-03-25;AS;AS;AS;833;AS;N535AS;833;14057;PDX;Portland, OR;12173;HNL;Honolulu, HI;805;759.0;-6.0;10.0;809.0;1056.0;3.0;1131;1059.0;-32.0;0;;0;N;386;360.0;347.0;1;2603;;;;;;;;;
444112;2019-01-30;AS;AS;AS;314;AS;N302AS;314;14057;PDX;Portland, OR;14831;SJC;San Jose, CA;1345;1326.0;-19.0;13.0;1339.0;1503.0;5.0;1535;1508.0;-27.0;0;;0;N;110;102.0;84.0;1;569;;;;;;;;;
150027;2018-05-27;AS;AS;AS;738;AS;N267AK;738;14747;SEA;Seattle, WA;13198;MCI;Kansas City, MO;1830;1825.0;-5.0;12.0;1837.0;2356.0;5.0;2359;1.0;2.0;0;;0;N;209;216.0;199.0;1;1489;;;;;;;;;
830403;2019-12-13;AS;AS;AS;64;AS;N618AS;64;12819;KTN;Ketchikan, AK;14747;SEA;Seattle, WA;1735;1710.0;-25.0;10.0;1720.0;2000.0;7.0;2035;2007.0;-28.0;0;;0;N;120;117.0;100.0;1;680;;;;;;;;;
272596;2018-09-02;AS;AS;AS;792;AS;N486AS;792;14747;SEA;Seattle, WA;11433;DTW;Detroit, MI;710;701.0;-9.0;13.0;714.0;1353.0;8.0;1442;1401.0;-41.0;0;;0;N;272;240.0;219.0;1;1927;;;;;;;;;
607881;2019-06-17;AS;AS_CODESHARE;AS;2491;QX;N401QX;2491;10666;BLI;Bellingham, WA;14747;SEA;Seattle, WA;1945;1945.0;0.0;12.0;1957.0;2022.0;5.0;2035;2027.0;-8.0;0;;0;N;50;42.0;25.0;1;93;;;;;;;;;
843292;2019-12-23;AS;AS;AS;303;AS;N562AS;303;14771;SFO;San Francisco, CA;14747;SEA;Seattle, WA;700;703.0;3.0;28.0;731.0;921.0;9.0;920;930.0;10.0;0;;0;N;140;147.0;110.0;1;679;;;;;;;;;
613551;2019-06-21;AS;AS;AS;149;AS;N536AS;149;14831;SJC;San Jose, CA;12758;KOA;Kona, HI;805;756.0;-9.0;20.0;816.0;1016.0;5.0;1025;1021.0;-4.0;0;;0;N;320;325.0;300.0;1;2384;;;;;;;;;
224034;2018-07-25;AS;AS;AS;1808;AS;N848VA;1808;14057;PDX;Portland, OR;14771;SFO;San Francisco, CA;1445;1517.0;32.0;21.0;1538.0;1702.0;5.0;1635;1707.0;32.0;0;;0;N;110;110.0;84.0;1;550;0.0;0.0;0.0;0.0;32.0;;;;
24041;2018-01-27;AS;AS;AS;37;AS;N457AS;37;13487;MSP;Minneapolis, MN;14747;SEA;Seattle, WA;1626;1607.0;-19.0;18.0;1625.0;1750.0;11.0;1827;1801.0;-26.0;0;;0;N;241;234.0;205.0;1;1399;;;;;;;;;
769170;2019-10-22;AS;AS;AS;779;AS;N491AS;779;15016;STL;St. Louis, MO;14747;SEA;Seattle, WA;1950;1941.0;-9.0;15.0;1956.0;2210.0;5.0;2220;2215.0;-5.0;0;;0;N;270;274.0;254.0;1;1709;;;;;;;;;
510681;2019-03-29;AS;AS_CODESHARE;AS;2830;QX;N624QX;2830;14004;PAE;Everett, WA;14771;SFO;San Francisco, CA;1500;1518.0;18.0;23.0;1541.0;1730.0;3.0;1715;1733.0;18.0;0;;0;N;135;135.0;109.0;1;710;0.0;0.0;0.0;0.0;18.0;;;;
475392;2019-02-27;AS;AS_CODESHARE;AS;2175;QX;N624QX;2175;14747;SEA;Seattle, WA;14057;PDX;Portland, OR;1330;1338.0;8.0;13.0;1351.0;1423.0;9.0;1420;1432.0;12.0;0;;0;N;50;54.0;32.0;1;129;;;;;;;;;
98713;2018-04-13;AS;AS_CODESHARE;AS;2455;QX;N629QX;2455;10849;BZN;Bozeman, MT;14747;SEA;Seattle, WA;735;731.0;-4.0;42.0;813.0;851.0;3.0;843;854.0;11.0;0;;0;N;128;143.0;98.0;1;543;;;;;;;;;
824246;2019-12-07;AS;AS;AS;532;AS;N614AS;532;14747;SEA;Seattle, WA;13796;OAK;Oakland, CA;925;923.0;-2.0;13.0;936.0;1118.0;3.0;1139;1121.0;-18.0;0;;0;N;134;118.0;102.0;1;672;;;;;;;;;
442775;2019-01-29;AS;AS;AS;845;AS;N435AS;845;13796;OAK;Oakland, CA;12758;KOA;Kona, HI;620;605.0;-15.0;21.0;626.0;930.0;5.0;1000;935.0;-25.0;0;;0;N;340;330.0;304.0;1;2378;;;;;;;;;
441756;2019-01-28;AS;AS;AS;1958;AS;N528VA;1958;14771;SFO;San Francisco, CA;14679;SAN;San Diego, CA;1500;1451.0;-9.0;15.0;1506.0;1615.0;5.0;1630;1620.0;-10.0;0;;0;N;90;89.0;69.0;1;447;;;;;;;;;
805072;2019-11-21;AS;AS;AS;595;AS;N523AS;595;14747;SEA;Seattle, WA;10713;BOI;Boise, ID;2135;2132.0;-3.0;19.0;2151.0;2348.0;5.0;2357;2353.0;-4.0;0;;0;N;82;81.0;57.0;1;399;;;;;;;;;
286701;2018-09-14;AS;AS;AS;1798;AS;N527VA;1798;14057;PDX;Portland, OR;12892;LAX;Los Angeles, CA;1355;1347.0;-8.0;15.0;1402.0;1610.0;11.0;1621;1621.0;0.0;0;;0;N;146;154.0;128.0;1;834;;;;;;;;;
387647;2018-12-12;AS;AS;AS;124;AS;N407AS;124;11630;FAI;Fairbanks, AK;14747;SEA;Seattle, WA;1754;1801.0;7.0;33.0;1834.0;2249.0;5.0;2233;2254.0;21.0;0;;0;N;219;233.0;195.0;1;1533;7.0;0.0;14.0;0.0;0.0;;;;
649724;2019-07-19;AS;AS;AS;579;AS;N309AS;579;14679;SAN;San Diego, CA;14747;SEA;Seattle, WA;935;943.0;8.0;41.0;1024.0;1239.0;14.0;1235;1253.0;18.0;0;;0;N;180;190.0;135.0;1;1050;0.0;0.0;18.0;0.0;0.0;;;;
18918;2018-01-21;AS;AS;AS;429;AS;N283AK;429;14893;SMF;Sacramento, CA;14747;SEA;Seattle, WA;1248;1234.0;-14.0;20.0;1254.0;1425.0;9.0;1434;1434.0;0.0;0;;0;N;106;120.0;91.0;1;605;;;;;;;;;
346613;2018-11-06;AS;AS;AS;1360;AS;N286VA;1360;12892;LAX;Los Angeles, CA;10721;BOS;Boston, MA;830;826.0;-4.0;18.0;844.0;1619.0;15.0;1710;1634.0;-36.0;0;;0;N;340;308.0;275.0;1;2611;;;;;;;;;
244014;2018-08-10;AS;AS_CODESHARE;AS;2254;QX;N401QX;2254;14057;PDX;Portland, OR;11884;GEG;Spokane, WA;2215;57.0;162.0;10.0;107.0;203.0;6.0;2318;209.0;171.0;0;;0;N;63;72.0;56.0;1;279;0.0;0.0;22.0;0.0;149.0;;;;
767326;2019-10-21;AS;AS;AS;832;AS;N569AS;832;12982;LIH;Lihue, HI;14747;SEA;Seattle, WA;1125;1119.0;-6.0;13.0;1132.0;1952.0;8.0;2020;2000.0;-20.0;0;;0;N;355;341.0;320.0;1;2701;;;;;;;;;
395482;2018-12-19;AS;AS_CODESHARE;AS;3325;OO;N171SY;3325;11259;DAL;Dallas, TX;12892;LAX;Los Angeles, CA;1725;1948.0;143.0;14.0;2002.0;2103.0;25.0;1911;2128.0;137.0;0;;0;N;226;220.0;181.0;1;1246;124.0;0.0;0.0;0.0;13.0;;;;
720393;2019-09-12;AS;AS;AS;60;AS;N556AS;60;12819;KTN;Ketchikan, AK;14747;SEA;Seattle, WA;930;929.0;-1.0;9.0;938.0;1222.0;16.0;1225;1238.0;13.0;0;;0;N;115;129.0;104.0;1;680;;;;;;;;;
475092;2019-02-26;AS;AS_CODESHARE;AS;3296;KS;N682PA;3296;10299;ANC;Anchorage, AK;11445;DUT;Unalaska, AK;1515;1554.0;39.0;5.0;1559.0;1819.0;2.0;1730;1821.0;51.0;0;;0;N;135;147.0;140.0;1;792;39.0;0.0;12.0;0.0;0.0;;;;
756555;2019-10-12;AS;AS;AS;823;AS;N518AS;823;14893;SMF;Sacramento, CA;13830;OGG;Kahului, HI;945;941.0;-4.0;16.0;957.0;1146.0;5.0;1220;1151.0;-29.0;0;;0;N;335;310.0;289.0;1;2404;;;;;;;;;
65165;2018-03-12;AS;AS;AS;44;AS;N615AS;44;10551;BET;Bethel, AK;10299;ANC;Anchorage, AK;1305;1259.0;-6.0;7.0;1306.0;1400.0;4.0;1412;1404.0;-8.0;0;;0;N;67;65.0;54.0;1;399;;;;;;;;;
60471;2018-03-07;AS;AS_CODESHARE;AS;2129;QX;N426QX;2129;14303;PUW;Pullman, WA;14747;SEA;Seattle, WA;1530;1525.0;-5.0;10.0;1535.0;1626.0;7.0;1642;1633.0;-9.0;0;;0;N;72;68.0;51.0;1;250;;;;;;;;;
824328;2019-12-07;AS;AS_CODESHARE;AS;2110;QX;N432QX;2110;14747;SEA;Seattle, WA;14252;PSC;Pasco/Kennewick/Richland, WA;1010;1020.0;10.0;16.0;1036.0;1113.0;7.0;1112;1120.0;8.0;0;;0;N;62;60.0;37.0;1;172;;;;;;;;;
511804;2019-03-30;AS;AS_CODESHARE;AS;3452;OO;N189SY;3452;14057;PDX;Portland, OR;11638;FAT;Fresno, CA;1005;1005.0;0.0;32.0;1037.0;1200.0;5.0;1200;1205.0;5.0;0;;0;N;115;120.0;83.0;1;626;;;;;;;;;
148195;2018-05-25;AS;AS;AS;188;AS;N619AS;188;11630;FAI;Fairbanks, AK;10299;ANC;Anchorage, AK;2149;2130.0;-19.0;7.0;2137.0;2218.0;4.0;2245;2222.0;-23.0;0;;0;N;56;52.0;41.0;1;261;;;;;;;;;
582526;2019-05-28;AS;AS_CODESHARE;AS;3387;OO;N182SY;3387;10713;BOI;Boise, ID;14831;SJC;San Jose, CA;820;818.0;-2.0;21.0;839.0;900.0;6.0;915;906.0;-9.0;0;;0;N;115;108.0;81.0;1;523;;;;;;;;;
38796;2018-02-12;AS;AS_CODESHARE;AS;2345;QX;N401QX;2345;15041;SUN;Sun Valley/Hailey/Ketchum, ID;14747;SEA;Seattle, WA;1841;1853.0;12.0;4.0;1857.0;1925.0;11.0;1935;1936.0;1.0;0;;0;N;114;103.0;88.0;1;475;;;;;;;;;
545154;2019-04-27;AS;AS;AS;1890;AS;N629VA;1890;14771;SFO;San Francisco, CA;12892;LAX;Los Angeles, CA;600;558.0;-2.0;46.0;644.0;740.0;11.0;735;751.0;16.0;0;;0;N;95;113.0;56.0;1;337;0.0;0.0;16.0;0.0;0.0;;;;
816866;2019-12-01;AS;AS;AS;632;AS;N320AS;632;14893;SMF;Sacramento, CA;14057;PDX;Portland, OR;1935;1946.0;11.0;16.0;2002.0;2108.0;10.0;2110;2118.0;8.0;0;;0;N;95;92.0;66.0;1;479;;;;;;;;;
810017;2019-11-25;AS;AS;AS;1249;AS;N839VA;1249;14771;SFO;San Francisco, CA;14057;PDX;Portland, OR;600;552.0;-8.0;14.0;606.0;741.0;3.0;754;744.0;-10.0;0;;0;N;114;112.0;95.0;1;550;;;;;;;;;
253708;2018-08-17;AS;AS_CODESHARE;AS;3370;OO;N403SY;3370;14771;SFO;San Francisco, CA;14908;SNA;Santa Ana, CA;615;612.0;-3.0;24.0;636.0;746.0;4.0;800;750.0;-10.0;0;;0;N;105;98.0;70.0;1;372;;;;;;;;;
415182;2019-01-04;AS;AS;AS;771;AS;N589AS;771;11278;DCA;Washington, DC;14057;PDX;Portland, OR;1720;1718.0;-2.0;20.0;1738.0;2012.0;3.0;2035;2015.0;-20.0;0;;0;N;375;357.0;334.0;1;2350;;;;;;;;;
690377;2019-08-19;AS;AS;AS;738;AS;N469AS;738;14747;SEA;Seattle, WA;13198;MCI;Kansas City, MO;1820;1817.0;-3.0;12.0;1829.0;2319.0;5.0;2350;2324.0;-26.0;0;;0;N;210;187.0;170.0;1;1489;;;;;;;;;
521988;2019-04-07;AS;AS;AS;1737;AS;N365VA;1737;10721;BOS;Boston, MA;14747;SEA;Seattle, WA;700;655.0;-5.0;21.0;716.0;1011.0;20.0;1030;1031.0;1.0;0;;0;N;390;396.0;355.0;1;2496;;;;;;;;;
106920;2018-04-20;AS;AS;AS;1143;AS;N363VA;1143;14100;PHL;Philadelphia, PA;14771;SFO;San Francisco, CA;1946;1932.0;-14.0;15.0;1947.0;2211.0;40.0;2310;2251.0;-19.0;0;;0;N;384;379.0;324.0;1;2521;;;;;;;;;
617496;2019-06-24;AS;AS;AS;1334;AS;N845VA;1334;12892;LAX;Los Angeles, CA;11697;FLL;Fort Lauderdale, FL;2135;2157.0;22.0;15.0;2212.0;530.0;10.0;555;540.0;-15.0;0;;0;N;320;283.0;258.0;1;2343;;;;;;;;;
661517;2019-07-28;AS;AS_CODESHARE;AS;2250;QX;N639QX;2250;14570;RNO;Reno, NV;14747;SEA;Seattle, WA;700;752.0;52.0;9.0;801.0;928.0;7.0;855;935.0;40.0;0;;0;N;115;103.0;87.0;1;564;0.0;0.0;40.0;0.0;0.0;;;;
539354;2019-04-22;AS;AS_CODESHARE;AS;2864;QX;N623QX;2864;14004;PAE;Everett, WA;12892;LAX;Los Angeles, CA;1125;1138.0;13.0;18.0;1156.0;1403.0;12.0;1415;1415.0;0.0;0;;0;N;170;157.0;127.0;1;984;;;;;;;;;
109106;2018-04-22;AS;AS;AS;360;AS;N266AK;360;14057;PDX;Portland, OR;14771;SFO;San Francisco, CA;1725;1717.0;-8.0;15.0;1732.0;1855.0;7.0;1914;1902.0;-12.0;0;;0;N;109;105.0;83.0;1;550;;;;;;;;;
87838;2018-04-04;AS;AS;AS;864;AS;N519AS;864;13830;OGG;Kahului, HI;14747;SEA;Seattle, WA;1335;1320.0;-15.0;14.0;1334.0;2130.0;7.0;2217;2137.0;-40.0;0;;0;N;342;317.0;296.0;1;2640;;;;;;;;;
788646;2019-11-08;AS;AS;AS;65;AS;N615AS;65;15841;WRG;Wrangell, AK;14256;PSG;Petersburg, AK;1030;1021.0;-9.0;14.0;1035.0;1044.0;5.0;1052;1049.0;-3.0;0;;0;N;22;28.0;9.0;1;31;;;;;;;;;
791300;2019-11-10;AS;AS;AS;1139;AS;N625VA;1139;14679;SAN;San Diego, CA;14747;SEA;Seattle, WA;1925;1916.0;-9.0;20.0;1936.0;2223.0;13.0;2229;2236.0;7.0;0;;0;N;184;200.0;167.0;1;1050;;;;;;;;;
115858;2018-04-28;AS;AS_CODESHARE;AS;2358;QX;N417QX;2358;14057;PDX;Portland, OR;11884;GEG;Spokane, WA;1741;1738.0;-3.0;7.0;1745.0;1837.0;3.0;1845;1840.0;-5.0;0;;0;N;64;62.0;52.0;1;279;;;;;;;;;
179073;2018-06-19;AS;AS;AS;38;AS;N251AK;38;14747;SEA;Seattle, WA;11697;FLL;Fort Lauderdale, FL;856;847.0;-9.0;15.0;902.0;1723.0;3.0;1755;1726.0;-29.0;0;;0;N;359;339.0;321.0;1;2717;;;;;;;;;
636010;2019-07-09;AS;AS;AS;477;AS;N613AS;477;14689;SBA;Santa Barbara, CA;14747;SEA;Seattle, WA;1415;1404.0;-11.0;12.0;1416.0;1625.0;8.0;1645;1633.0;-12.0;0;;0;N;150;149.0;129.0;1;908;;;;;;;;;
598449;2019-06-10;AS;AS;AS;72;AS;N558AS;72;12523;JNU;Juneau, AK;14747;SEA;Seattle, WA;810;758.0;-12.0;7.0;805.0;1055.0;15.0;1135;1110.0;-25.0;0;;0;N;145;132.0;110.0;1;909;;;;;;;;;
682437;2019-08-13;AS;AS;AS;1219;AS;N637VA;1219;10423;AUS;Austin, TX;14771;SFO;San Francisco, CA;700;654.0;-6.0;10.0;704.0;819.0;13.0;840;832.0;-8.0;0;;0;N;220;218.0;195.0;1;1504;;;;;;;;;
358360;2018-11-16;AS;AS;AS;727;AS;N264AK;727;13204;MCO;Orlando, FL;14057;PDX;Portland, OR;1620;1641.0;21.0;13.0;1654.0;1925.0;5.0;1936;1930.0;-6.0;0;;0;N;376;349.0;331.0;1;2534;;;;;;;;;
135842;2018-05-15;AS;AS;AS;64;AS;N607AS;64;12523;JNU;Juneau, AK;14256;PSG;Petersburg, AK;1327;1329.0;2.0;11.0;1340.0;1404.0;2.0;1414;1406.0;-8.0;0;;0;N;47;37.0;24.0;1;123;;;;;;;;;
187569;2018-06-26;AS;AS;AS;190;AS;N251AK;190;11630;FAI;Fairbanks, AK;10299;ANC;Anchorage, AK;1545;1531.0;-14.0;11.0;1542.0;1626.0;6.0;1644;1632.0;-12.0;0;;0;N;59;61.0;44.0;1;261;;;;;;;;;
337237;2018-10-29;AS;AS_CODESHARE;AS;2097;QX;N442QX;2097;14057;PDX;Portland, OR;13264;MFR;Medford, OR;1920;1955.0;35.0;9.0;2004.0;2044.0;4.0;2019;2048.0;29.0;0;;0;N;59;53.0;40.0;1;222;29.0;0.0;0.0;0.0;0.0;;;;
85945;2018-04-03;AS;AS;AS;120;AS;N487AS;120;10299;ANC;Anchorage, AK;14747;SEA;Seattle, WA;1605;1556.0;-9.0;8.0;1604.0;1956.0;8.0;2024;2004.0;-20.0;0;;0;N;199;188.0;172.0;1;1448;;;;;;;;;
449029;2019-02-03;AS;AS_CODESHARE;AS;2008;QX;N448QX;2008;14747;SEA;Seattle, WA;16101;YKM;Yakima, WA;820;945.0;85.0;15.0;1000.0;1030.0;4.0;910;1034.0;84.0;0;;0;N;50;49.0;30.0;1;103;0.0;84.0;0.0;0.0;0.0;;;;
487170;2019-03-09;AS;AS_CODESHARE;AS;2072;QX;N645QX;2072;14747;SEA;Seattle, WA;14893;SMF;Sacramento, CA;1135;1229.0;54.0;21.0;1250.0;1415.0;5.0;1325;1420.0;55.0;0;;0;N;110;111.0;85.0;1;605;9.0;0.0;1.0;0.0;45.0;;;;
810559;2019-11-26;AS;AS_CODESHARE;AS;3381;OO;N171SY;3381;10140;ABQ;Albuquerque, NM;14057;PDX;Portland, OR;1320;1309.0;-11.0;22.0;1331.0;1525.0;3.0;1534;1528.0;-6.0;0;;0;N;194;199.0;174.0;1;1111;;;;;;;;;
58437;2018-03-05;AS;AS_CODESHARE;AS;3416;OO;N195SY;3416;14747;SEA;Seattle, WA;10849;BZN;Bozeman, MT;1530;1520.0;-10.0;18.0;1538.0;1751.0;5.0;1817;1756.0;-21.0;0;;0;N;107;96.0;73.0;1;543;;;;;;;;;
129871;2018-05-10;AS;AS;AS;1022;AS;N922VA;1022;14771;SFO;San Francisco, CA;12478;JFK;New York, NY;910;1040.0;90.0;15.0;1055.0;1917.0;15.0;1753;1932.0;99.0;0;;0;N;343;352.0;322.0;1;2586;0.0;0.0;99.0;0.0;0.0;;;;
674525;2019-08-07;AS;AS;AS;133;AS;N407AS;133;14747;SEA;Seattle, WA;11630;FAI;Fairbanks, AK;2135;2142.0;7.0;25.0;2207.0;33.0;3.0;25;36.0;11.0;0;;0;N;230;234.0;206.0;1;1533;;;;;;;;;
569831;2019-05-17;AS;AS_CODESHARE;AS;2366;QX;N421QX;2366;14747;SEA;Seattle, WA;11884;GEG;Spokane, WA;1535;1530.0;-5.0;12.0;1542.0;1629.0;3.0;1635;1632.0;-3.0;0;;0;N;60;62.0;47.0;1;224;;;;;;;;;
321117;2018-10-14;AS;AS;AS;1077;AS;N855VA;1077;12264;IAD;Washington, DC;14771;SFO;San Francisco, CA;1845;1909.0;24.0;11.0;1920.0;2148.0;6.0;2145;2154.0;9.0;0;;0;N;360;345.0;328.0;1;2419;;;;;;;;;
677902;2019-08-10;AS;AS_CODESHARE;AS;3337;OO;N177SY;3337;15023;STS;Santa Rosa, CA;12892;LAX;Los Angeles, CA;1720;1711.0;-9.0;23.0;1734.0;1834.0;34.0;1900;1908.0;8.0;0;;0;N;100;117.0;60.0;1;400;;;;;;;;;
845698;2019-12-25;AS;AS;AS;433;AS;N287AK;433;10721;BOS;Boston, MA;12892;LAX;Los Angeles, CA;630;624.0;-6.0;16.0;640.0;1004.0;8.0;1025;1012.0;-13.0;0;;0;N;415;408.0;384.0;1;2611;;;;;;;;;
712472;2019-09-06;AS;AS_CODESHARE;AS;3483;OO;N191SY;3483;14679;SAN;San Diego, CA;10713;BOI;Boise, ID;1925;1921.0;-4.0;14.0;1935.0;2220.0;4.0;2245;2224.0;-21.0;0;;0;N;140;123.0;105.0;1;749;;;;;;;;;
7117;2018-01-08;AS;AS;AS;542;AS;N320AS;542;14747;SEA;Seattle, WA;14893;SMF;Sacramento, CA;1610;1605.0;-5.0;13.0;1618.0;1746.0;6.0;1751;1752.0;1.0;0;;0;N;101;107.0;88.0;1;605;;;;;;;;;
341648;2018-11-02;AS;AS_CODESHARE;AS;3341;OO;N185SY;3341;14893;SMF;Sacramento, CA;14747;SEA;Seattle, WA;840;936.0;56.0;31.0;1007.0;1152.0;7.0;1048;1159.0;71.0;0;;0;N;128;143.0;105.0;1;605;0.0;0.0;70.0;0.0;1.0;;;;
148872;2018-05-26;AS;AS;AS;66;AS;N583AS;66;10299;ANC;Anchorage, AK;10926;CDV;Cordova, AK;1520;1515.0;-5.0;9.0;1524.0;1558.0;3.0;1607;1601.0;-6.0;0;;0;N;47;46.0;34.0;1;160;;;;;;;;;
423368;2019-01-11;AS;AS_CODESHARE;AS;3460;OO;N198SY;3460;14908;SNA;Santa Ana, CA;14771;SFO;San Francisco, CA;1430;1429.0;-1.0;17.0;1446.0;1543.0;7.0;1610;1550.0;-20.0;0;;0;N;100;81.0;57.0;1;372;;;;;;;;;
707493;2019-09-02;AS;AS_CODESHARE;AS;3491;OO;N189SY;3491;11638;FAT;Fresno, CA;14747;SEA;Seattle, WA;1610;1603.0;-7.0;12.0;1615.0;1755.0;10.0;1835;1805.0;-30.0;0;;0;N;145;122.0;100.0;1;748;;;;;;;;;
257991;2018-08-21;AS;AS_CODESHARE;AS;3456;OO;N197SY;3456;14747;SEA;Seattle, WA;11259;DAL;Dallas, TX;1145;1339.0;114.0;25.0;1404.0;1933.0;24.0;1743;1957.0;134.0;0;;0;N;238;258.0;209.0;1;1670;91.0;0.0;20.0;0.0;23.0;;;;
847872;2019-12-27;AS;AS_CODESHARE;AS;2001;QX;N450QX;2001;16101;YKM;Yakima, WA;14747;SEA;Seattle, WA;500;459.0;-1.0;5.0;504.0;535.0;6.0;546;541.0;-5.0;0;;0;N;46;42.0;31.0;1;103;;;;;;;;;
467197;2019-02-19;AS;AS_CODESHARE;AS;3311;OO;N174SY;3311;15023;STS;Santa Rosa, CA;12892;LAX;Los Angeles, CA;1125;1123.0;-2.0;15.0;1138.0;1238.0;16.0;1300;1254.0;-6.0;0;;0;N;95;91.0;60.0;1;400;;;;;;;;;
382913;2018-12-08;AS;AS;AS;523;AS;N274AK;523;15304;TPA;Tampa, FL;14747;SEA;Seattle, WA;1650;1641.0;-9.0;18.0;1659.0;1932.0;10.0;2024;1942.0;-42.0;0;;0;N;394;361.0;333.0;1;2520;;;;;;;;;
