Scheduled Departure (Hour);Scheduled Arrival (Hour);Departing Airport;Arriving Airport;Hourly Taxi_Out Duration (Median);Hourly Taxi_In Duration (Median)
5;7;LEX;PHL;11.0;5.0
5;7;LGA;CMH;19.0;7.5
5;7;LGA;IAD;16.0;3.0
5;7;LGA;ORD;16.0;17.0
5;7;LGA;PHL;19.0;7.0
5;7;LIT;PHX;7.0;6.0
5;7;LNK;ORD;25.0;7.0
5;7;LWS;BOI;11.0;4.0
5;7;LWS;SLC;8.5;4.0
5;7;MCI;DAL;21.0;5.0
5;7;MCI;MDW;19.0;4.0
5;7;MCI;ORD;11.0;11.0
5;7;MCI;PHX;18.0;5.0
5;7;MCO;DFW;13.0;17.0
5;7;MCO;SJU;17.0;4.0
5;7;MDW;BNA;14.0;8.5
5;7;MDW;DAL;7.0;3.0
5;7;MDW;DEN;9.5;6.5
5;7;MDW;LAS;9.5;4.5
5;7;MDW;MCI;6.0;5.0
5;7;MDW;PHX;8.0;5.0
5;7;MEM;ATL;11.0;4.0
5;7;MEM;HOU;5.0;5.0
5;7;MEM;ORD;13.0;12.0
5;7;MGM;ATL;21.0;5.0
5;7;MGM;CLT;10.0;8.0
5;7;MGM;DFW;16.0;13.0
5;7;MHK;ORD;18.0;17.0
5;7;MHT;BWI;17.5;3.5
5;7;MHT;DCA;12.0;3.0
5;7;MHT;IAD;13.5;7.0
5;7;MHT;MDW;8.0;8.0
5;7;MHT;PHL;16.5;5.0
5;7;MIA;DFW;14.0;5.0
5;7;MIA;ORD;14.0;8.0
5;7;MKE;BNA;13.5;3.5
5;7;MKE;DEN;11.0;6.0
5;7;MKE;DTW;27.0;9.0
5;7;MKE;PHX;11.0;4.0
5;7;MRY;PHX;14.0;21.0
5;7;MSP;DEN;20.0;9.0
5;7;MSP;PHX;13.0;7.0
5;7;MSP;STL;10.5;5.0
5;7;MSY;ATL;10.5;5.0
5;7;MSY;DAL;8.0;4.0
5;7;MSY;TPA;14.0;3.0
5;7;OAJ;ATL;19.5;6.0
5;7;OAK;LAS;10.5;5.0
5;7;OAK;SAN;8.0;6.5
5;7;OAK;SEA;13.5;7.5
5;7;OKC;HOU;9.0;4.5
5;7;OKC;ORD;14.5;11.5
5;7;OMA;MDW;10.0;5.0
5;7;OMA;PHX;27.0;5.0
5;7;OMA;SFO;9.0;6.0
5;7;ONT;OAK;18.0;6.0
5;7;ONT;SMF;6.0;3.0
5;7;ORD;CVG;16.0;5.0
5;7;ORD;DEN;14.0;7.5
5;7;ORD;DFW;13.5;12.0
5;7;ORD;PHL;15.0;8.0
5;7;ORD;PHX;23.0;6.5
5;7;ORF;ATL;10.5;5.5
5;7;ORF;LGA;11.0;9.0
5;7;ORF;MIA;14.0;4.0
5;7;ORH;PHL;12.0;7.0
5;7;PBI;ATL;15.0;6.0
5;7;PDX;LAX;11.0;13.0
5;7;PDX;OAK;13.0;6.0
5;7;PDX;SFO;17.0;12.0
5;7;PDX;SJC;12.0;4.0
5;7;PHF;ATL;11.0;4.0
5;7;PHL;BOS;17.5;9.5
5;7;PHL;DFW;16.0;12.0
5;7;PHL;DTW;18.0;6.0
5;7;PHL;MIA;16.0;5.0
5;7;PHX;ABQ;13.0;3.0
5;7;PHX;LAX;32.0;13.0
5;7;PHX;OAK;9.0;5.5
5;7;PHX;SAN;13.0;2.0
5;7;PHX;SFO;10.0;12.0
5;7;PHX;SJC;12.0;4.0
5;7;PHX;SLC;9.0;4.0
5;7;PIT;BOS;9.5;5.5
5;7;PIT;JFK;75.0;5.0
5;7;PIT;LGA;13.0;12.0
5;7;PIT;TPA;11.0;3.0
5;7;PNS;ATL;13.0;6.0
5;7;PNS;DFW;8.0;9.0
5;7;PSC;SEA;30.0;6.0
5;7;PSC;SFO;29.0;4.0
5;7;PVD;BWI;10.5;6.5
5;7;PVD;DTW;15.5;7.0
5;7;PVD;MDW;13.5;5.5
5;7;PVD;PHL;21.0;8.5
5;7;PWM;BWI;7.5;3.5
5;7;PWM;DCA;14.0;6.0
5;7;PWM;DTW;12.5;8.5
5;7;PWM;IAD;21.0;5.0
5;7;PWM;JFK;21.5;6.5
5;7;PWM;PHL;22.0;9.0
5;7;RAP;DEN;21.0;9.5
5;7;RDM;SEA;23.5;6.5
5;7;RDU;ATL;12.0;6.0
5;7;RDU;BOS;14.0;7.5
5;7;RDU;DEN;11.0;7.0
5;7;RDU;JFK;19.0;11.0
5;7;RDU;LGA;17.0;9.0
5;7;RDU;MCO;8.5;6.0
5;7;RDU;MIA;15.0;5.0
5;7;RDU;ORD;16.0;9.0
5;7;RDU;PHL;9.5;13.0
5;7;RDU;TPA;9.5;3.5
5;7;RIC;ATL;12.5;5.0
5;7;RIC;DTW;21.5;6.0
5;7;RIC;EWR;17.0;7.0
5;7;RIC;LGA;11.0;12.0
5;7;RNO;LAX;13.0;6.0
5;7;ROC;JFK;23.0;8.0
5;7;ROC;PHL;11.0;6.0
5;7;RST;ORD;24.0;12.0
5;7;RSW;ATL;10.5;6.5
5;7;RSW;MDW;10.0;5.0
5;7;SAT;DEN;9.0;7.0
5;7;SAT;SLC;8.5;5.5
5;7;SAT;STL;8.0;4.0
5;7;SBA;SFO;12.0;5.0
5;7;SBP;LAX;23.0;9.0
5;7;SDF;EWR;15.0;8.0
5;7;SDF;PHL;11.5;8.0
5;7;SDF;TPA;8.0;4.0
5;7;SEA;LAX;15.0;11.5
5;7;SEA;OAK;13.0;5.0
5;7;SEA;PHX;18.0;2.0
5;7;SEA;SFO;16.5;4.5
5;7;SEA;SJC;15.0;3.0
5;7;SEA;SMF;14.0;5.0
5;7;SFO;LAX;13.0;17.0
5;7;SFO;SEA;13.0;9.0
5;7;SMF;LAX;10.0;4.0
5;7;SMF;SAN;9.0;2.0
5;7;SMF;SEA;8.0;8.0
5;7;SPI;DFW;12.0;7.0
5;7;SPI;ORD;13.5;6.0
5;7;SRQ;ATL;14.0;7.0
5;7;STL;BWI;8.0;2.0
5;7;STL;DEN;28.0;8.0
5;7;STL;DFW;13.0;15.0
5;7;STL;HOU;10.0;10.5
5;7;STL;LAX;9.0;7.0
5;7;STS;LAX;11.0;18.0
5;7;SYR;JFK;25.0;6.5
5;7;SYR;LGA;17.0;8.0
5;7;SYR;PHL;27.5;7.5
5;7;TPA;ATL;11.0;13.0
5;7;TPA;HOU;13.0;3.0
5;7;TPA;MDW;8.0;4.0
5;7;TTN;DTW;12.0;10.0
5;7;TUL;ORD;16.0;11.0
5;7;TUL;STL;8.0;4.0
5;7;TUS;LAS;8.0;8.0
5;7;TYS;PHL;13.0;4.0
5;8;ABE;ATL;13.0;5.0
5;8;ABQ;DAL;11.5;4.0
5;8;ALB;MCO;9.0;6.0
5;8;ATL;BOS;22.0;6.0
5;8;ATW;ATL;9.0;16.0
5;8;AUS;ATL;10.0;9.0
5;8;AUS;CLT;20.0;9.0
5;8;AUS;IND;20.0;7.0
5;8;AUS;MKE;19.0;6.0
5;8;AUS;TPA;14.0;10.0
5;8;BDL;RSW;10.0;17.0
5;8;BHM;CLT;11.5;21.5
5;8;BIS;ORD;45.0;10.0
5;8;BNA;BOS;15.0;3.0
5;8;BNA;BWI;7.0;4.0
5;8;BNA;CLT;21.0;9.0
5;8;BNA;FLL;8.0;6.0
5;8;BNA;LAX;25.0;17.0
5;8;BNA;MSP;14.0;4.0
5;8;BNA;TPA;17.0;3.0
5;8;BOS;DEN;13.0;8.0
5;8;BOS;DFW;20.0;13.0
5;8;BOS;DTW;16.0;6.0
5;8;BOS;IAH;16.5;8.0
5;8;BOS;IND;18.0;2.0
5;8;BOS;LAS;17.0;11.0
5;8;BOS;MCO;15.0;11.0
5;8;BOS;MSP;15.0;6.0
5;8;BOS;PHX;14.0;28.0
5;8;BQN;JFK;8.0;9.0
5;8;BTR;CLT;27.0;6.0
5;8;BTV;CLT;48.0;5.0
5;8;BUF;MCO;16.5;6.5
5;8;BWI;LAX;11.5;13.5
5;8;CMH;RSW;12.0;3.0
5;8;CMI;CLT;11.0;21.5
5;8;COS;IAH;18.5;8.0
5;8;DCA;DFW;11.0;13.0
5;8;DCA;MIA;14.5;16.5
5;8;DEN;AUS;15.0;3.5
5;8;DEN;DAL;9.0;5.0
5;8;DEN;DFW;16.5;11.5
5;8;DEN;IAH;11.0;6.0
5;8;DEN;MDW;10.0;4.0
5;8;DEN;MSP;9.0;3.0
5;8;DEN;STL;16.0;3.0
5;8;DFW;ATL;13.0;9.0
5;8;DFW;CLT;13.0;11.5
5;8;DFW;MIA;21.0;7.0
5;8;DFW;ORD;12.5;12.5
5;8;DSM;ATL;14.0;6.5
5;8;DSM;CLT;11.0;16.0
5;8;ECP;CLT;33.0;19.0
5;8;ELP;AUS;13.0;3.5
5;8;ELP;IAH;14.0;10.0
5;8;ELP;SAT;9.0;5.0
5;8;EUG;DEN;13.5;6.0
5;8;EUG;LAX;15.0;22.0
5;8;EUG;SLC;16.0;15.0
5;8;EVV;ATL;21.0;7.0
5;8;EVV;CLT;30.0;27.0
5;8;EWR;DFW;15.0;13.0
5;8;EWR;IAH;12.0;9.0
5;8;EWR;MCO;13.0;12.0
5;8;EWR;SJU;14.0;3.0
5;8;FAT;DEN;21.0;8.0
5;8;FLL;CMH;13.0;2.0
5;8;FLL;DFW;17.5;9.0
5;8;FLL;JFK;16.0;8.0
5;8;GEG;DEN;12.0;6.0
5;8;GPT;ATL;12.0;4.0
5;8;HOU;ATL;9.0;8.5
5;8;HOU;MCO;8.0;10.0
5;8;HOU;MDW;7.0;4.0
5;8;HOU;TPA;7.0;4.0
5;8;HSV;CLT;12.0;28.0
5;8;HSV;DFW;13.0;9.0
5;8;IAH;CLT;13.0;7.0
5;8;IAH;ORD;17.5;20.5
5;8;ICT;ATL;12.0;9.0
5;8;IND;MCO;18.0;7.0
5;8;JAN;CLT;13.0;8.0
5;8;JFK;FLL;19.5;5.0
5;8;JFK;LAX;16.5;10.0
5;8;JFK;LGB;21.0;4.0
5;8;JFK;SJU;14.0;5.0
5;8;JNU;SEA;12.0;13.5
5;8;LAS;DEN;8.0;3.0
5;8;LAS;SEA;12.5;8.5
5;8;LAS;SLC;9.0;2.0
5;8;LAX;DEN;18.0;8.0
5;8;LGA;DFW;22.0;15.0
5;8;LGA;IAH;9.0;12.0
5;8;LGA;MIA;29.5;7.0
5;8;MCI;ATL;13.0;10.5
5;8;MCI;CLT;23.0;15.0
5;8;MCO;BOS;14.0;12.0
5;8;MCO;DCA;12.0;7.0
5;8;MCO;SJU;13.0;9.0
5;8;MDW;AUS;9.0;4.0
5;8;MDW;BWI;10.0;4.0
5;8;MDW;CLE;8.0;4.0
5;8;MDW;DAL;6.0;16.0
5;8;MDW;DCA;23.0;4.0
5;8;MDW;EWR;9.0;7.0
5;8;MDW;LAX;8.0;6.0
5;8;MDW;MCO;8.0;11.0
5;8;MDW;PHL;9.5;4.5
5;8;MDW;PHX;7.0;5.0
5;8;MDW;SAN;10.0;4.0
5;8;MDW;TPA;7.0;5.0
5;8;MEM;CLT;11.0;7.0
5;8;MEM;MIA;9.0;4.0
5;8;MEM;PHL;9.0;18.0
5;8;MFR;LAX;16.0;23.0
5;8;MFR;SLC;35.0;17.5
5;8;MGM;DFW;11.0;14.0
5;8;MHT;MCO;27.0;6.0
5;8;MIA;DFW;14.0;12.5
5;8;MIA;LGA;17.0;4.0
5;8;MKE;BWI;10.0;4.0
5;8;MKE;CLT;11.5;13.0
5;8;MOB;ATL;18.5;6.5
5;8;MOB;CLT;14.0;24.0
5;8;MSN;ATL;10.0;10.0
5;8;MSO;MSP;20.0;6.5
5;8;MSP;ATL;13.0;7.0
5;8;MSP;BWI;13.0;3.0
5;8;MSP;IAH;18.0;11.0
5;8;MSY;ATL;21.5;7.5
5;8;MSY;CLT;12.0;9.0
5;8;MSY;FLL;12.0;7.0
5;8;MSY;MCO;9.0;7.0
5;8;OAK;ABQ;15.0;5.0
5;8;OAK;SLC;10.0;26.0
5;8;OMA;ATL;10.5;6.5
5;8;OMA;IAH;13.0;10.0
5;8;ONT;DEN;13.0;7.0
5;8;ORD;ATL;21.0;5.0
5;8;ORD;BOS;32.0;6.0
5;8;ORD;CLT;17.0;10.0
5;8;ORD;PHL;13.0;4.0
5;8;PDX;DEN;15.0;9.0
5;8;PDX;LGB;10.0;7.0
5;8;PDX;PHX;14.5;5.0
5;8;PHL;FLL;33.0;5.0
5;8;PHL;IAH;13.0;10.0
5;8;PHL;MIA;15.0;16.0
5;8;PHL;SFO;19.0;9.0
5;8;PHX;AUS;9.0;4.0
5;8;PHX;COS;15.0;8.0
5;8;PHX;DAL;10.0;3.0
5;8;PHX;DEN;10.0;17.0
5;8;PHX;IAH;11.0;6.0
5;8;PHX;SEA;10.0;10.0
5;8;PHX;SLC;14.0;3.0
5;8;PIT;FLL;10.0;4.0
5;8;PIT;IAH;9.0;6.0
5;8;PIT;MCO;8.0;25.0
5;8;PNS;MIA;14.0;5.0
5;8;PSP;DEN;11.0;6.0
5;8;PVD;ATL;13.0;8.0
5;8;PVD;FLL;13.0;4.0
5;8;PVD;MCO;28.0;7.5
5;8;PVD;TPA;14.0;3.5
5;8;PWM;ATL;12.0;7.0
5;8;PWM;CLT;10.5;8.0
5;8;RDM;DEN;14.5;7.5
5;8;RDM;LAX;23.0;23.0
5;8;RDU;LAX;11.0;42.0
5;8;RIC;DFW;15.0;16.0
5;8;RNO;DEN;20.0;5.0
5;8;RSW;BOS;15.0;6.5
5;8;SAT;CLT;11.0;8.0
5;8;SBA;SLC;13.0;28.0
5;8;SEA;LAS;12.0;6.0
5;8;SEA;LAX;15.5;34.0
5;8;SEA;OAK;12.0;6.0
5;8;SEA;PHX;15.0;5.0
5;8;SEA;SAN;17.5;3.5
5;8;SEA;SJC;13.0;4.0
5;8;SEA;SLC;15.0;3.0
5;8;SEA;SNA;18.0;6.0
5;8;SFO;DEN;18.5;10.0
5;8;SFO;SLC;13.0;7.0
5;8;SGF;CLT;15.0;18.0
5;8;SJU;BOS;8.0;31.0
5;8;SJU;MCO;13.5;5.5
5;8;SMF;DEN;15.0;4.0
5;8;STL;ATL;11.0;7.0
5;8;STL;CLT;12.5;19.5
5;8;STL;DCA;19.0;7.0
5;8;STL;MCO;10.0;7.0
5;8;STL;PHL;31.0;15.0
5;8;STL;TPA;6.0;3.0
5;8;SYR;ATL;15.0;9.0
5;8;TPA;ALB;9.0;2.0
5;8;TPA;CLE;19.0;8.0
5;8;TUS;IAH;40.0;5.0
5;8;TYS;LGA;16.0;9.0
5;8;VPS;CLT;12.0;10.0
5;8;XNA;CLT;14.0;23.0
5;9;ANC;SEA;10.0;8.0
5;9;ATW;ATL;23.0;7.0
5;9;AUS;ATL;12.0;23.0
5;9;AUS;BWI;9.0;4.0
5;9;AUS;MIA;12.5;7.5
5;9;BDL;MIA;13.5;7.0
5;9;BFL;DEN;11.0;6.0
5;9;BNA;FLL;10.0;8.0
5;9;BNA;LGA;13.0;6.0
5;9;BOI;MSP;11.5;3.5
5;9;BOS;FLL;89.0;7.0
5;9;BOS;MCO;52.0;15.0
5;9;BOS;MIA;16.5;6.5
5;9;BOS;RSW;18.0;6.0
5;9;BQN;JFK;10.0;6.0
5;9;BZN;MSP;27.0;6.0
5;9;CLE;MIA;17.0;8.0
5;9;DEN;IND;10.0;6.0
5;9;DFW;ATL;15.0;12.0
5;9;DFW;FLL;15.5;6.0
5;9;DFW;MIA;13.0;6.5
5;9;DFW;PHL;16.0;8.5
5;9;DSM;ATL;13.0;5.0
5;9;DSM;DCA;12.0;17.0
5;9;EUG;DEN;19.0;8.5
5;9;FAT;DEN;25.0;9.0
5;9;FCA;MSP;11.0;6.0
5;9;GRB;ATL;16.0;9.0
5;9;GTF;MSP;15.0;11.0
5;9;HLN;MSP;20.0;7.0
5;9;HOU;BWI;9.0;4.0
5;9;HOU;FLL;10.0;6.0
5;9;IAH;DTW;11.0;8.0
5;9;IAH;MIA;12.0;11.0
5;9;ICT;ATL;9.5;8.0
5;9;ISP;TPA;15.0;3.0
5;9;JAN;DCA;13.0;6.0
5;9;JFK;LAX;16.0;9.0
5;9;JFK;SJU;25.0;7.0
5;9;LAS;DAL;7.0;3.0
5;9;LAS;HOU;11.0;6.0
5;9;LAS;SAT;8.5;3.0
5;9;LAX;DEN;19.0;6.0
5;9;LGA;MIA;22.0;6.0
5;9;MCI;BWI;19.0;5.0
5;9;MCI;DCA;12.5;8.0
5;9;MCI;MCO;10.0;5.0
5;9;MCI;MIA;23.0;7.0
5;9;MCI;PHL;15.0;16.0
5;9;MDW;FLL;9.0;9.0
5;9;MDW;MCO;12.0;8.0
5;9;MDW;RSW;9.0;3.0
5;9;MEM;MIA;12.0;7.0
5;9;MFR;DEN;41.0;8.0
5;9;MKE;ATL;14.0;5.5
5;9;MKE;IAH;34.0;9.0
5;9;MKE;TPA;7.0;4.0
5;9;MSO;MSP;22.0;6.5
5;9;MSP;BOS;12.5;7.5
5;9;MSY;DCA;14.0;6.5
5;9;OAK;DEN;10.0;5.0
5;9;OKC;ATL;14.0;10.0
5;9;OKC;DTW;16.0;10.0
5;9;OKC;PHL;16.0;9.5
5;9;OMA;ATL;13.0;8.5
5;9;ORD;BOS;11.0;13.0
5;9;ORD;FLL;11.0;7.0
5;9;ORD;LGA;13.0;12.0
5;9;ORD;MIA;13.0;8.5
5;9;ORD;RSW;67.0;6.0
5;9;PDX;DEN;10.0;4.0
5;9;PDX;PHX;8.0;5.0
5;9;PHX;DAL;11.0;4.0
5;9;PHX;DFW;12.0;12.0
5;9;PHX;HOU;7.0;6.0
5;9;PHX;SEA;10.0;8.0
5;9;PSC;DEN;25.5;17.5
5;9;PWM;ATL;15.0;12.0
5;9;SAT;ATL;13.0;10.0
5;9;SAT;BWI;10.0;4.0
5;9;SAT;MIA;17.0;8.0
5;9;SBA;DEN;21.0;8.0
5;9;SBP;DEN;19.0;9.0
5;9;SEA;DEN;14.0;8.0
5;9;SEA;PHX;15.0;6.0
5;9;SFO;DEN;17.5;4.5
5;9;SJU;PHL;15.0;4.0
5;9;SLC;DFW;23.0;32.0
5;9;SLC;IAH;14.0;7.0
5;9;SLC;MSP;12.0;5.0
5;9;STL;FLL;15.0;8.0
5;9;STL;MIA;12.0;6.0
5;9;STL;PHL;13.5;11.0
5;9;TPA;SJU;13.0;5.0
5;9;TUL;DTW;15.0;15.0
5;9;TUL;MIA;14.0;12.0
5;9;TUS;DFW;26.0;11.5
5;9;XNA;CLT;14.0;15.0
5;10;AUS;JFK;12.0;8.0
5;10;BOS;PHX;24.0;14.0
5;10;DEN;ATL;13.0;8.0
5;10;DEN;BUF;14.5;7.5
5;10;DEN;BWI;10.5;3.5
5;10;DEN;CLT;15.0;14.0
5;10;DEN;MCO;15.0;5.0
5;10;FAI;SEA;16.0;17.0
5;10;JFK;SJU;17.0;3.0
5;10;LAS;AUS;11.0;3.0
5;10;LAS;BNA;10.0;4.5
5;10;LAS;DAL;10.0;4.0
5;10;LAS;DFW;19.0;9.0
5;10;LAS;IAH;10.0;5.0
5;10;LAS;MCI;10.0;4.0
5;10;LAS;MDW;11.0;5.0
5;10;LAS;SAT;13.0;3.0
5;10;LAS;STL;9.0;3.0
5;10;LAX;DAL;14.5;3.5
5;10;LAX;HOU;10.0;6.0
5;10;LAX;MCI;15.0;5.0
5;10;OAK;DAL;10.0;4.0
5;10;OKC;PHL;12.0;7.0
5;10;PDX;IAH;10.0;11.0
5;10;PHX;BNA;8.0;5.0
5;10;PHX;DFW;15.0;5.0
5;10;PHX;MDW;10.0;4.0
5;10;PHX;ORD;12.5;22.5
5;10;SAT;BWI;6.0;3.0
5;10;SFO;IAH;14.0;4.0
5;10;SMF;DAL;8.0;4.0
5;10;TUS;ORD;9.5;6.5
5;11;ABQ;BWI;9.0;4.0
5;11;BFL;DFW;12.0;9.0
5;11;DEN;BDL;25.0;6.0
5;11;DEN;FLL;28.0;7.0
5;11;LAS;IND;12.0;4.0
5;11;LAS;MDW;8.0;4.0
5;11;LAS;ORD;14.0;18.0
5;11;LAX;BNA;15.0;6.0
5;11;LAX;IAH;15.5;4.5
5;11;LAX;MDW;12.0;4.0
5;11;LAX;ORD;11.0;10.0
5;11;OAK;AUS;15.0;5.0
5;11;PDX;DAL;7.0;4.0
5;11;PDX;IAH;13.0;7.0
5;11;PHX;CLT;17.0;6.0
5;11;PHX;DTW;14.0;10.0
5;11;SEA;DFW;17.0;12.0
5;11;SEA;IAH;9.0;12.0
5;11;SEA;MDW;14.0;5.0
5;11;SFO;DAL;14.5;4.0
5;11;SFO;DFW;12.0;9.0
5;11;SFO;IAH;15.0;6.5
5;11;SFO;MDW;16.0;3.0
5;11;SFO;ORD;15.0;13.0
5;11;SMF;DFW;16.0;13.0
5;12;LAX;ATL;17.0;6.0
5;12;OAK;MDW;12.0;4.0
5;12;PHX;CLT;15.0;7.0
5;13;LAX;DTW;17.0;11.0
5;13;LAX;JFK;14.0;6.5
5;13;OAK;ATL;16.0;4.5
5;13;PHX;BWI;11.5;4.0
5;13;SEA;CLT;16.5;16.0
5;13;SFO;CLT;14.0;8.0
5;14;SFO;CLT;15.0;14.0
5;14;SFO;PHL;24.0;8.0
6;5;SBN;ORD;12.0;6.0
6;6;ABE;PHL;23.5;10.5
6;6;ABQ;LAS;8.0;4.0
6;6;ABQ;PHX;18.0;4.0
6;6;ABQ;SAN;16.0;5.0
6;6;AGS;CLT;11.0;7.0
6;6;AMA;DEN;11.0;7.0
6;6;ANC;FAI;14.0;3.0
6;6;ATL;BNA;11.0;4.0
6;6;AUS;ELP;13.0;6.0
6;6;AUS;PHX;14.0;5.0
6;6;AVL;CLT;11.0;7.0
6;6;AVP;PHL;15.5;7.5
6;6;AZO;ORD;14.5;7.5
6;6;BLI;SEA;19.5;11.5
6;6;BOI;PDX;13.0;7.0
6;6;BOI;SEA;16.5;9.0
6;6;BOI;SFO;17.0;3.0
6;6;CAE;CLT;22.0;7.5
6;6;CAK;DTW;17.0;8.0
6;6;CAK;ORD;27.5;9.0
6;6;CGI;PAH;31.0;4.0
6;6;CHA;ATL;13.0;5.0
6;6;CHS;CLT;11.0;7.0
6;6;CKB;ORD;21.0;6.0
6;6;CLE;BNA;16.5;4.5
6;6;CLE;MDW;7.0;4.0
6;6;CLE;MKE;16.0;30.0
6;6;CLE;ORD;12.0;8.0
6;6;CLL;IAH;7.0;8.5
6;6;CMH;MDW;14.0;7.0
6;6;CMH;ORD;13.0;10.0
6;6;CMX;ORD;15.0;8.0
6;6;COS;DEN;19.0;6.0
6;6;CRW;ORD;13.0;7.0
6;6;CSG;ATL;18.0;7.0
6;6;CVG;MDW;10.5;5.0
6;6;CVG;ORD;24.0;11.0
6;6;DAL;AUS;8.0;4.0
6;6;DAL;LAS;13.0;2.0
6;6;DAY;ORD;13.0;6.0
6;6;DCA;BNA;11.0;4.5
6;6;DCA;LGA;12.0;7.0
6;6;DCA;MDW;10.0;3.5
6;6;DCA;ORD;11.0;12.0
6;6;DEN;LAS;16.0;4.0
6;6;DFW;PHX;12.0;4.0
6;6;DSM;DEN;25.5;6.5
6;6;DTW;BNA;37.0;6.0
6;6;DTW;MDW;9.0;3.0
6;6;DTW;ORD;17.0;9.0
6;6;EAR;DEN;8.0;11.5
6;6;EAT;SEA;6.0;7.0
6;6;ELP;LAS;22.0;2.0
6;6;ELP;PHX;16.0;5.5
6;6;ERI;ORD;22.0;11.0
6;6;FAI;ANC;12.0;6.0
6;6;FAR;DEN;12.0;9.0
6;6;FAT;SFO;17.0;3.0
6;6;FCA;SEA;18.0;9.0
6;6;FNT;MDW;39.0;4.0
6;6;FNT;ORD;14.0;9.0
6;6;FSD;DEN;20.5;6.5
6;6;FWA;ORD;13.0;8.0
6;6;GRR;ORD;13.0;12.0
6;6;GSO;CLT;15.0;5.5
6;6;HNL;ITO;11.0;5.5
6;6;HNL;KOA;10.0;5.0
6;6;HNL;OGG;12.0;8.0
6;6;HOU;PHX;7.0;3.0
6;6;IAH;PHX;15.0;6.0
6;6;ICT;DEN;14.0;7.0
6;6;IND;ORD;12.0;7.0
6;6;IND;PHX;11.5;7.0
6;6;IPT;PHL;12.0;8.0
6;6;JAX;BNA;13.0;4.5
6;6;LAN;ORD;13.0;8.0
6;6;LAR;DEN;10.0;9.0
6;6;LAX;SAN;22.0;3.0
6;6;LBB;DEN;23.0;10.0
6;6;LBF;DEN;16.5;9.0
6;6;LCH;IAH;14.0;7.0
6;6;LEX;ORD;12.5;6.0
6;6;LIH;HNL;8.0;8.0
6;6;LNK;DEN;16.0;6.0
6;6;LYH;CLT;14.0;2.0
6;6;MAF;DEN;16.0;8.0
6;6;MAF;PHX;11.5;8.5
6;6;MBS;ORD;14.5;13.0
6;6;MCI;PHX;15.0;4.0
6;6;MDT;PHL;13.0;11.5
6;6;MKE;ORD;11.0;11.0
6;6;MKG;ORD;17.0;6.5
6;6;MRY;SFO;11.0;11.0
6;6;MSN;ORD;15.0;12.0
6;6;MSO;SEA;10.0;7.0
6;6;OGG;HNL;7.0;7.0
6;6;OKC;DEN;11.5;7.0
6;6;OKC;PHX;14.0;7.0
6;6;OMA;DEN;14.0;5.0
6;6;ORF;BWI;9.5;5.5
6;6;ORF;DCA;14.0;3.0
6;6;ORH;JFK;9.0;16.0
6;6;PDX;MFR;11.0;3.0
6;6;PDX;SEA;13.0;11.0
6;6;PHL;BNA;12.0;6.0
6;6;PHX;LAS;11.0;8.0
6;6;PHX;LAX;13.0;7.0
6;6;PIB;MEI;17.5;4.0
6;6;PIT;BNA;9.0;4.0
6;6;PIT;ORD;16.5;9.0
6;6;ROA;ORD;18.5;5.0
6;6;ROC;ORD;12.0;14.0
6;6;SAT;PHX;13.5;6.0
6;6;SBN;ORD;28.0;12.0
6;6;SBY;PHL;14.0;8.0
6;6;SDF;DEN;8.0;5.0
6;6;SDF;ORD;12.0;9.0
6;6;SEA;GEG;12.0;3.0
6;6;SGU;LAX;17.5;7.0
6;6;SHD;IAD;13.0;7.0
6;6;SIT;JNU;8.0;4.0
6;6;SLC;LAS;9.0;3.0
6;6;STS;SFO;16.5;4.0
6;6;TPA;BNA;8.0;3.0
6;6;TUL;DEN;14.0;6.0
6;6;TUS;LAS;9.0;6.0
6;6;TUS;PHX;7.0;7.0
6;6;TVC;ORD;15.0;7.5
6;7;ABE;DTW;16.0;7.0
6;7;ABE;ORD;12.5;10.5
6;7;ABE;PHL;15.0;8.0
6;7;ABI;DFW;12.5;16.0
6;7;ABQ;DEN;13.5;7.5
6;7;ABQ;LAX;9.5;13.0
6;7;ABQ;PHX;23.5;5.5
6;7;ABQ;SAN;15.0;3.5
6;7;ABQ;SFO;15.0;8.5
6;7;ABQ;SLC;10.5;5.0
6;7;ABY;ATL;16.0;9.0
6;7;ACV;SFO;15.0;11.5
6;7;AEX;DFW;12.0;11.0
6;7;AGS;ATL;14.0;7.0
6;7;ALB;BWI;13.5;6.0
6;7;ALB;DCA;11.0;18.0
6;7;ALB;DTW;10.0;7.0
6;7;ALB;EWR;34.0;13.0
6;7;ALB;MDW;11.5;4.0
6;7;ALB;MSP;15.0;9.0
6;7;ALB;PHL;12.0;5.0
6;7;ALO;ORD;16.5;13.0
6;7;AMA;DAL;8.0;5.0
6;7;ANC;ADQ;17.5;3.0
6;7;ANC;BET;11.0;5.0
6;7;ANC;FAI;17.5;6.5
6;7;ANC;OTZ;12.5;4.0
6;7;ART;PHL;34.0;9.0
6;7;ATL;CVG;15.0;6.0
6;7;ATL;DAL;10.0;2.0
6;7;ATL;DCA;13.0;4.0
6;7;ATL;DEN;14.0;5.0
6;7;ATL;DFW;15.5;15.0
6;7;ATL;DTW;18.5;6.0
6;7;ATL;HOU;12.5;5.5
6;7;ATL;IAH;12.0;7.0
6;7;ATL;LAX;13.0;10.0
