Scheduled Departure (Hour);Scheduled Arrival (Hour);Airline;Departing Airport;Arriving Airport;Hourly Arrival Delay(Median)
7;8;DL;MSP;PHX;-23.0
7;8;DL;MSP;SLC;6.0
7;8;DL;ORF;ATL;-6.5
7;8;DL;ORF;JFK;-18.0
7;8;DL;PBI;ATL;-8.0
7;8;DL;PDX;SEA;0.0
7;8;DL;PWM;LGA;58.0
7;8;DL;RDM;SEA;69.0
7;8;DL;RDU;CMH;-10.0
7;8;DL;RDU;EWR;-7.0
7;8;DL;RDU;LGA;-14.5
7;8;DL;RIC;ATL;-19.0
7;8;DL;RIC;JFK;-18.0
7;8;DL;ROA;ATL;-7.0
7;8;DL;ROC;LGA;-6.5
7;8;DL;RSW;ATL;-21.0
7;8;DL;SAN;LAS;-16.0
7;8;DL;SAV;ATL;-3.0
7;8;DL;SBN;MSP;7.5
7;8;DL;SDF;ATL;-25.5
7;8;DL;SDF;MSP;0.0
7;8;DL;SEA;GEG;-12.5
7;8;DL;SEA;PDX;-16.0
7;8;DL;SJC;LAX;38.0
7;8;DL;SLC;DEN;1.0
7;8;DL;SLC;SEA;-11.5
7;8;DL;TLH;ATL;-11.0
7;8;DL;TPA;ATL;-10.0
7;8;DL;TRI;ATL;1.0
7;8;DL;TUS;LAX;1.0
7;8;DL;TYS;ATL;-15.5
7;8;DL;TYS;DTW;-19.0
7;8;DL;TYS;MSP;11.0
7;8;F9;ATL;AUS;-1.0
7;8;F9;DCA;DEN;-12.0
7;8;F9;DEN;LAX;36.0
7;8;F9;DEN;PHX;2.5
7;8;F9;DEN;SLC;21.0
7;8;F9;MCO;STL;-10.0
7;8;G4;AVL;FLL;-15.0
7;8;G4;AVL;PIE;154.0
7;8;G4;AVL;SFB;4.0
7;8;G4;FLL;USA;-7.0
7;8;G4;OAK;AZA;-13.0
7;8;G4;PGD;BNA;5.0
7;8;G4;PGD;PIA;-1.0
7;8;G4;PIT;SAV;4.0
7;8;G4;SAV;BWI;-5.0
7;8;G4;SBN;LAS;-17.0
7;8;G4;SFB;BLV;-6.0
7;8;G4;SFB;HTS;40.0
7;8;G4;SFB;LIT;0.0
7;8;G4;SFB;TUL;30.0
7;8;G4;TYS;PIE;-11.0
7;8;HA;HNL;ITO;-2.0
7;8;HA;HNL;JHM;-11.0
7;8;HA;HNL;KOA;-3.0
7;8;HA;HNL;LIH;-5.0
7;8;HA;HNL;OGG;-3.5
7;8;HA;ITO;HNL;-9.0
7;8;HA;KOA;HNL;-2.0
7;8;HA;MKK;HNL;3.0
7;8;HA;OGG;HNL;-4.0
7;8;NK;ACY;MYR;18.5
7;8;NK;ATL;AUS;-12.5
7;8;NK;ATL;BWI;-3.0
7;8;NK;ATL;IAH;13.0
7;8;NK;BWI;ORD;17.0
7;8;NK;DFW;LAS;-11.0
7;8;NK;DTW;BOS;110.0
7;8;NK;DTW;DEN;-13.0
7;8;NK;FLL;GSO;2.0
7;8;NK;FLL;MCO;-7.0
7;8;NK;FLL;MSY;2.0
7;8;NK;FLL;TPA;-9.0
7;8;NK;LAS;SAN;-13.5
7;8;NK;LAS;SMF;-5.0
7;8;NK;LAX;OAK;-6.0
7;8;NK;MCI;LAX;12.0
7;8;NK;MCO;ATL;5.0
7;8;NK;MCO;MSY;-15.0
7;8;NK;RDU;MCO;-7.0
7;8;NK;RDU;MSY;-11.0
7;8;UA;ABE;ORD;0.0
7;8;UA;ABQ;DEN;5.0
7;8;UA;AEX;IAH;-22.0
7;8;UA;AMA;IAH;-16.0
7;8;UA;ASE;DEN;0.5
7;8;UA;ASE;LAX;51.0
7;8;UA;ATL;IAH;-7.0
7;8;UA;ATL;ORD;-5.0
7;8;UA;ATW;ORD;-9.0
7;8;UA;AUS;DEN;-15.0
7;8;UA;AUS;IAH;-11.0
7;8;UA;AUS;LAX;-2.0
7;8;UA;AVP;ORD;-19.0
7;8;UA;BDL;ORD;7.0
7;8;UA;BGR;ORD;70.0
7;8;UA;BIL;DEN;3.5
7;8;UA;BIS;DEN;-19.0
7;8;UA;BNA;ORD;-9.0
7;8;UA;BOS;EWR;-8.5
7;8;UA;BOS;ORD;-33.0
7;8;UA;BTR;IAH;-1.0
7;8;UA;BTV;ORD;-25.0
7;8;UA;BUF;EWR;23.0
7;8;UA;BUR;SFO;-16.0
7;8;UA;BZN;DEN;8.5
7;8;UA;CAE;IAH;-29.0
7;8;UA;CAE;ORD;-3.0
7;8;UA;CAK;IAH;-11.0
7;8;UA;CHA;ORD;-25.0
7;8;UA;CHO;ORD;5.5
7;8;UA;CHS;EWR;-8.0
7;8;UA;CHS;IAH;-18.0
7;8;UA;CHS;ORD;-14.0
7;8;UA;CLE;DEN;-11.5
7;8;UA;CLE;EWR;-2.0
7;8;UA;CLE;IAH;20.5
7;8;UA;CLE;ORD;-5.0
7;8;UA;CLT;ORD;30.5
7;8;UA;CMH;DEN;-5.0
7;8;UA;CMH;IAH;-14.0
7;8;UA;COS;DEN;5.0
7;8;UA;CPR;DEN;-16.5
7;8;UA;CRP;IAH;-16.5
7;8;UA;CRW;IAH;6.0
7;8;UA;CVG;IAH;-31.0
7;8;UA;DAY;DEN;13.5
7;8;UA;DAY;IAH;6.0
7;8;UA;DAY;ORD;28.0
7;8;UA;DCA;CLE;-17.0
7;8;UA;DCA;ORD;-2.5
7;8;UA;DEN;ASE;-11.0
7;8;UA;DEN;COS;-18.0
7;8;UA;DEN;GJT;11.0
7;8;UA;DEN;MTJ;-23.0
7;8;UA;DEN;PHX;11.0
7;8;UA;DFW;IAH;-5.0
7;8;UA;DIK;DEN;-9.0
7;8;UA;DRO;DEN;-2.0
7;8;UA;DSM;DEN;-3.0
7;8;UA;DTW;DEN;-9.0
7;8;UA;DTW;ORD;-10.0
7;8;UA;ECP;IAH;4.0
7;8;UA;EGE;DEN;-12.5
7;8;UA;ELP;DEN;-16.0
7;8;UA;EWR;BOS;-4.0
7;8;UA;EWR;CLE;1.0
7;8;UA;EWR;ORD;-11.0
7;8;UA;EWR;STL;-15.0
7;8;UA;EWR;SYR;-9.0
7;8;UA;FAR;DEN;1.0
7;8;UA;FAT;LAX;1.0
7;8;UA;FLL;IAH;-2.0
7;8;UA;FSD;DEN;-8.5
7;8;UA;GJT;DEN;102.0
7;8;UA;GPT;IAH;-13.0
7;8;UA;GRB;ORD;-3.0
7;8;UA;GRR;IAH;-11.0
7;8;UA;GSO;ORD;-12.0
7;8;UA;GSP;IAH;-5.5
7;8;UA;GSP;ORD;-9.0
7;8;UA;GUC;DEN;24.0
7;8;UA;GUM;SPN;-5.0
7;8;UA;HDN;DEN;-20.0
7;8;UA;HPN;ORD;-9.5
7;8;UA;IAH;AUS;39.5
7;8;UA;IAH;BTR;0.0
7;8;UA;IAH;CRP;-18.0
7;8;UA;IAH;DEN;-6.0
7;8;UA;IAH;DFW;-11.0
7;8;UA;IAH;ELP;-4.0
7;8;UA;IAH;JAN;-10.0
7;8;UA;IAH;MAF;-14.0
7;8;UA;IAH;MOB;-13.5
7;8;UA;IAH;MSY;-7.5
7;8;UA;IAH;OKC;7.0
7;8;UA;IAH;SAT;-3.0
7;8;UA;ICT;IAH;-10.5
7;8;UA;IND;EWR;25.0
7;8;UA;IND;IAH;22.5
7;8;UA;IND;ORD;-6.0
7;8;UA;JAC;DEN;-7.0
7;8;UA;JAC;SFO;-9.0
7;8;UA;JAN;IAH;31.5
7;8;UA;JAX;IAH;-2.0
7;8;UA;LAS;SFO;5.0
7;8;UA;LAX;SAN;-22.0
7;8;UA;LAX;SBP;-19.0
7;8;UA;LBB;IAH;5.0
7;8;UA;LCH;IAH;132.0
7;8;UA;LEX;IAH;-6.0
7;8;UA;LEX;ORD;-14.0
7;8;UA;LFT;IAH;-7.0
7;8;UA;LGA;ORD;-10.0
7;8;UA;LIT;DEN;-14.0
7;8;UA;LIT;IAH;-5.0
7;8;UA;LRD;IAH;-11.5
7;8;UA;MAF;IAH;1.5
7;8;UA;MCI;DEN;4.0
7;8;UA;MCO;IAH;2.5
7;8;UA;MCO;ORD;-7.5
7;8;UA;MDT;ORD;0.0
7;8;UA;MEM;DEN;-16.5
7;8;UA;MFE;IAH;-8.0
7;8;UA;MFR;SFO;16.5
7;8;UA;MKE;ORD;-9.0
7;8;UA;MLI;DEN;27.0
7;8;UA;MLU;IAH;-18.0
7;8;UA;MOB;IAH;-4.5
7;8;UA;MRY;LAX;4.0
7;8;UA;MSN;DEN;-12.0
7;8;UA;MSN;ORD;-6.0
7;8;UA;MSP;DEN;-6.0
7;8;UA;MSY;IAH;-22.0
7;8;UA;OKC;IAH;0.5
7;8;UA;OMA;DEN;138.5
7;8;UA;ONT;SFO;3.0
7;8;UA;ORD;CID;62.0
7;8;UA;ORD;CWA;-8.0
7;8;UA;ORD;DEN;38.5
7;8;UA;ORD;GRB;-33.0
7;8;UA;ORD;MKE;36.0
7;8;UA;ORD;PIA;14.0
7;8;UA;ORD;SPI;-24.0
7;8;UA;ORD;STL;47.0
7;8;UA;ORF;EWR;-6.0
7;8;UA;ORF;ORD;-1.0
7;8;UA;PAH;ORD;38.0
7;8;UA;PHL;ORD;-11.0
7;8;UA;PIT;EWR;1.5
7;8;UA;PNS;IAH;-5.0
7;8;UA;PSP;LAX;227.0
7;8;UA;PVD;ORD;10.0
7;8;UA;PWM;EWR;-12.0
7;8;UA;PWM;ORD;-6.0
7;8;UA;RAP;DEN;52.0
7;8;UA;RDU;DEN;-14.0
7;8;UA;RDU;EWR;6.0
7;8;UA;RDU;ORD;-19.0
7;8;UA;RIC;ORD;-4.0
7;8;UA;ROA;ORD;209.0
7;8;UA;ROC;ORD;-16.5
7;8;UA;RSW;IAH;-18.0
7;8;UA;SAF;DEN;15.5
7;8;UA;SAN;LAX;-17.0
7;8;UA;SAT;IAH;-7.0
7;8;UA;SAT;LAX;1.0
7;8;UA;SAV;IAH;-18.5
7;8;UA;SBA;SFO;5.0
7;8;UA;SBN;ORD;205.0
7;8;UA;SDF;DEN;-16.0
7;8;UA;SDF;IAH;-6.0
7;8;UA;SFO;BUR;-10.0
7;8;UA;SFO;FAT;-5.0
7;8;UA;SFO;LAX;-18.0
7;8;UA;SFO;PDX;-5.0
7;8;UA;SFO;SBA;-14.0
7;8;UA;SFO;SBP;-13.0
7;8;UA;SFO;SNA;-18.0
7;8;UA;SGF;DEN;20.0
7;8;UA;SGU;DEN;-5.0
7;8;UA;SHV;IAH;-8.5
7;8;UA;SLC;DEN;-13.0
7;8;UA;SLC;LAX;0.0
7;8;UA;STL;DEN;-12.0
7;8;UA;SUN;LAX;-5.0
7;8;UA;SYR;ORD;-11.5
7;8;UA;TPA;DEN;-9.0
7;8;UA;TPA;IAH;-0.5
7;8;UA;TPA;ORD;-13.5
7;8;UA;TUL;DEN;-3.0
7;8;UA;TUL;IAH;-6.0
7;8;UA;TUS;LAX;-18.0
7;8;UA;TYS;IAH;-8.0
7;8;UA;XNA;IAH;2.5
7;8;VX;LAX;SFO;6.0
7;8;VX;PSP;SFO;38.0
7;8;WN;ABQ;DEN;12.0
7;8;WN;ABQ;PHX;-13.0
7;8;WN;ABQ;SAN;-20.0
7;8;WN;AMA;DAL;-12.0
7;8;WN;ATL;BNA;-1.0
7;8;WN;ATL;BWI;-15.0
7;8;WN;ATL;DAL;0.0
7;8;WN;ATL;DCA;-7.5
7;8;WN;ATL;LAS;-1.0
7;8;WN;ATL;MCO;-5.0
7;8;WN;ATL;MDW;0.0
7;8;WN;AUS;LAS;-12.0
7;8;WN;AUS;LAX;-15.0
7;8;WN;AUS;PHX;-14.0
7;8;WN;BDL;BWI;6.0
7;8;WN;BHM;DAL;0.0
7;8;WN;BNA;MDW;-6.0
7;8;WN;BOI;DEN;-15.0
7;8;WN;BOS;BWI;-14.0
7;8;WN;BUF;BWI;-12.0
7;8;WN;BUR;LAS;2.0
7;8;WN;BUR;OAK;-12.5
7;8;WN;BUR;SFO;-11.0
7;8;WN;BUR;SJC;0.0
7;8;WN;BUR;SMF;-2.5
7;8;WN;BWI;BDL;-2.0
7;8;WN;BWI;BUF;-15.0
7;8;WN;BWI;DEN;-25.0
7;8;WN;BWI;MCI;-7.0
7;8;WN;BWI;MDW;-4.0
7;8;WN;BWI;PIT;-9.0
7;8;WN;BWI;PVD;-15.0
7;8;WN;CLE;BNA;-27.0
7;8;WN;CLE;MDW;-3.0
7;8;WN;CLT;BWI;-14.0
7;8;WN;CMH;ATL;0.0
7;8;WN;DAL;ABQ;10.0
7;8;WN;DAL;BNA;0.0
7;8;WN;DAL;HOU;-2.5
7;8;WN;DAL;LAX;5.0
7;8;WN;DAL;MSY;-17.0
7;8;WN;DAL;PHX;-5.0
7;8;WN;DAL;SAN;-8.0
7;8;WN;DAL;SAT;1.0
7;8;WN;DAL;SFO;2.0
7;8;WN;DAL;SJC;-18.0
7;8;WN;DAL;STL;-6.0
7;8;WN;DCA;PVD;-4.5
7;8;WN;DEN;LAS;-20.0
7;8;WN;DSM;STL;13.0
7;8;WN;DTW;DEN;21.0
7;8;WN;DTW;LAS;227.0
7;8;WN;DTW;PHX;-18.0
7;8;WN;ECP;BNA;-9.0
7;8;WN;ELP;LAS;-12.0
7;8;WN;ELP;SAN;-19.0
7;8;WN;FLL;BNA;-5.0
7;8;WN;FLL;DAL;-9.0
7;8;WN;FLL;JAX;-9.0
7;8;WN;FLL;MCO;-7.0
7;8;WN;FLL;MSY;-12.0
7;8;WN;GSP;ATL;-17.0
7;8;WN;HOU;BNA;-13.0
7;8;WN;HOU;DAL;-9.5
7;8;WN;HOU;MAF;-2.0
7;8;WN;HOU;MSY;-22.0
7;8;WN;HOU;SAN;-9.0
7;8;WN;ICT;STL;-7.0
7;8;WN;IND;ATL;-5.0
7;8;WN;IND;BWI;2.0
7;8;WN;IND;LAS;-24.0
7;8;WN;IND;MCI;-15.0
7;8;WN;JAX;BNA;-2.0
7;8;WN;JAX;BWI;-19.0
7;8;WN;JAX;FLL;-14.0
7;8;WN;JAX;MDW;-9.0
7;8;WN;LAS;BUR;-12.0
7;8;WN;LAS;LAX;4.0
7;8;WN;LAS;OAK;2.0
7;8;WN;LAS;ONT;-20.0
7;8;WN;LAS;RNO;-13.0
7;8;WN;LAS;SAN;-8.0
7;8;WN;LAS;SFO;-12.0
7;8;WN;LAS;SJC;1.0
7;8;WN;LAS;SNA;-12.5
7;8;WN;LAX;LAS;-6.5
7;8;WN;LAX;OAK;-4.0
7;8;WN;LAX;PHX;4.0
7;8;WN;LAX;SJC;-13.0
7;8;WN;LAX;SMF;-2.0
7;8;WN;LBB;DAL;7.0
7;8;WN;LGA;BNA;-20.5
7;8;WN;LGA;STL;11.0
7;8;WN;LGB;OAK;-16.0
7;8;WN;LGB;SJC;-3.0
7;8;WN;LGB;SMF;-13.0
7;8;WN;LIT;DAL;3.0
7;8;WN;MCI;LAX;-8.0
7;8;WN;MCO;ATL;-9.0
7;8;WN;MCO;BHM;-10.0
7;8;WN;MCO;FLL;-21.0
7;8;WN;MCO;RDU;18.0
7;8;WN;MDW;BNA;-16.0
7;8;WN;MDW;DEN;-14.0
7;8;WN;MDW;LAS;13.0
7;8;WN;MDW;MSP;-6.0
7;8;WN;MDW;STL;-9.0
7;8;WN;MHT;BWI;-22.0
7;8;WN;MKE;STL;153.0
7;8;WN;MSP;MDW;-1.0
7;8;WN;MSY;AUS;-8.0
7;8;WN;MSY;DAL;-11.0
7;8;WN;MSY;LAS;-13.0
7;8;WN;OAK;LAS;-8.0
7;8;WN;OAK;PDX;-8.0
7;8;WN;OAK;SAN;-4.5
7;8;WN;OKC;DAL;-8.0
7;8;WN;OMA;LAS;-9.0
7;8;WN;OMA;MDW;-21.0
7;8;WN;ONT;PHX;6.0
7;8;WN;ONT;SFO;-7.0
7;8;WN;ONT;SJC;14.0
7;8;WN;ONT;SMF;17.0
7;8;WN;PDX;OAK;3.0
7;8;WN;PDX;SJC;15.0
7;8;WN;PDX;SMF;-2.0
7;8;WN;PHL;MDW;-15.0
7;8;WN;PHX;BUR;-11.5
7;8;WN;PHX;LAS;1.0
7;8;WN;PHX;LAX;-6.5
7;8;WN;PHX;SAN;-5.5
7;8;WN;PHX;SNA;-11.5
7;8;WN;PIT;BNA;-10.0
7;8;WN;PIT;MDW;17.5
7;8;WN;PNS;BNA;-8.0
7;8;WN;PVD;BWI;-4.0
7;8;WN;PVD;DCA;-18.0
7;8;WN;RDU;MDW;-7.0
7;8;WN;RNO;LAX;-1.5
7;8;WN;RNO;SJC;-12.0
7;8;WN;RSW;MDW;15.0
7;8;WN;SAN;LAS;-3.0
7;8;WN;SAN;SFO;-17.0
7;8;WN;SAN;SMF;10.0
7;8;WN;SAT;DAL;8.0
7;8;WN;SAT;ELP;-18.0
7;8;WN;SAT;LAS;-9.0
7;8;WN;SAT;LAX;-10.0
7;8;WN;SDF;BWI;-1.0
7;8;WN;SDF;LAS;-30.0
7;8;WN;SEA;SMF;-7.0
7;8;WN;SFO;BUR;-10.0
7;8;WN;SFO;LAX;1.5
7;8;WN;SJC;BUR;-8.0
7;8;WN;SJC;LAS;-6.0
7;8;WN;SJC;LAX;9.0
7;8;WN;SJC;ONT;2.0
7;8;WN;SJC;PDX;-20.0
7;8;WN;SJC;SAN;-2.5
7;8;WN;SJC;SNA;0.0
7;8;WN;SLC;LAX;-14.0
7;8;WN;SLC;SJC;-23.0
7;8;WN;SMF;BUR;10.0
7;8;WN;SMF;LAS;38.0
7;8;WN;SMF;ONT;-8.0
7;8;WN;SMF;PDX;7.0
7;8;WN;SMF;SAN;-12.0
7;8;WN;SMF;SEA;2.0
7;8;WN;SNA;LAS;-8.0
7;8;WN;SNA;OAK;-15.5
7;8;WN;SNA;PHX;-9.0
7;8;WN;SNA;SJC;-8.0
7;8;WN;SNA;SMF;-3.5
7;8;WN;STL;DAL;-22.5
7;8;WN;STL;DEN;-17.5
7;8;WN;STL;LAS;-10.0
7;8;WN;STL;MCI;-6.0
7;8;WN;STL;MDW;-10.0
7;8;WN;STL;PHX;-15.0
7;8;WN;TPA;AUS;-5.5
7;8;WN;TPA;BNA;-8.0
7;8;WN;TPA;LAS;3.0
7;8;WN;TPA;STL;-10.0
7;8;WN;TUL;STL;-3.0
7;9;AA;ABI;DFW;-22.0
7;9;AA;AGS;DFW;1406.0
7;9;AA;ALB;PHL;-16.5
7;9;AA;ATL;DFW;-11.5
7;9;AA;ATL;LAX;-32.0
7;9;AA;ATL;LGA;-22.0
7;9;AA;ATL;MIA;50.5
7;9;AA;ATL;ORD;-14.0
7;9;AA;ATL;PHL;0.5
7;9;AA;AUS;DFW;1.0
7;9;AA;AVP;CLT;-16.0
7;9;AA;AVP;ORD;-12.0
7;9;AA;BDL;ORD;-18.0
7;9;AA;BDL;PHL;-18.0
7;9;AA;BHM;ORD;-9.5
7;9;AA;BMI;DFW;-13.0
7;9;AA;BNA;DFW;-16.0
7;9;AA;BNA;ORD;-1.5
7;9;AA;BOS;CLT;-21.0
7;9;AA;BOS;ORD;6.0
7;9;AA;BOS;PHL;-6.0
7;9;AA;BOS;ROC;-15.5
7;9;AA;BTR;DFW;184.0
7;9;AA;BTV;PHL;-7.0
7;9;AA;BUF;DFW;-8.0
7;9;AA;BWI;DFW;-13.5
7;9;AA;BWI;PHX;-18.0
7;9;AA;CAE;DFW;-13.0
7;9;AA;CAK;CLT;75.0
7;9;AA;CAK;PHL;-3.5
7;9;AA;CHA;PHL;-22.0
7;9;AA;CHS;DCA;-9.5
7;9;AA;CHS;DFW;-13.0
7;9;AA;CHS;ORD;-24.0
7;9;AA;CID;DFW;-26.0
7;9;AA;CLE;DCA;-15.0
7;9;AA;CLE;DFW;6.5
7;9;AA;CLE;PHL;-11.0
7;9;AA;CLT;ATL;-8.5
7;9;AA;CLT;AUS;-6.0
7;9;AA;CLT;BDL;-2.0
7;9;AA;CLT;BWI;-6.0
7;9;AA;CLT;CLE;1.0
7;9;AA;CLT;CRW;18.0
7;9;AA;CLT;CVG;-9.0
7;9;AA;CLT;DAY;23.0
7;9;AA;CLT;DCA;29.0
7;9;AA;CLT;DEN;-23.0
7;9;AA;CLT;DFW;-2.0
7;9;AA;CLT;DTW;5.5
7;9;AA;CLT;EWR;-4.0
7;9;AA;CLT;FLL;10.0
7;9;AA;CLT;HHH;0.0
7;9;AA;CLT;HPN;-9.0
7;9;AA;CLT;IAH;9.0
7;9;AA;CLT;ILM;36.0
7;9;AA;CLT;IND;-15.0
7;9;AA;CLT;JAX;-11.0
7;9;AA;CLT;JFK;-15.0
7;9;AA;CLT;MCO;2.0
7;9;AA;CLT;MDT;15.0
7;9;AA;CLT;MIA;-17.5
7;9;AA;CLT;MLB;15.0
7;9;AA;CLT;MSP;-13.0
7;9;AA;CLT;MYR;-9.0
7;9;AA;CLT;ORD;-8.0
7;9;AA;CLT;PBI;-13.0
7;9;AA;CLT;PHL;-1.0
7;9;AA;CLT;PHX;-13.0
7;9;AA;CLT;PIT;18.0
7;9;AA;CLT;RSW;-9.0
7;9;AA;CLT;SAN;-6.0
7;9;AA;CLT;SAT;8.0
7;9;AA;CLT;SAV;-6.0
7;9;AA;CLT;SDF;-13.0
7;9;AA;CLT;SRQ;4.5
7;9;AA;CLT;TPA;-5.0
7;9;AA;CMH;DCA;-24.0
7;9;AA;CMH;DFW;-29.0
7;9;AA;CMH;MIA;-13.0
7;9;AA;CMH;PHX;12.0
7;9;AA;CMI;DFW;1.0
7;9;AA;CRP;DFW;228.0
7;9;AA;CVG;CLT;-12.0
7;9;AA;CVG;DCA;-2.0
7;9;AA;DAY;LGA;-17.0
7;9;AA;DCA;CHS;-15.0
7;9;AA;DCA;CMH;-4.0
7;9;AA;DCA;DFW;-26.0
7;9;AA;DCA;ILM;5.5
7;9;AA;DCA;MCO;-11.0
7;9;AA;DCA;MGM;-6.5
7;9;AA;DCA;MIA;-20.0
7;9;AA;DCA;ORD;-4.0
7;9;AA;DCA;PHX;14.0
7;9;AA;DCA;RSW;-16.0
7;9;AA;DCA;TPA;-20.0
7;9;AA;DEN;PHX;2.5
7;9;AA;DFW;BNA;-17.0
7;9;AA;DFW;BTR;-5.0
7;9;AA;DFW;MCI;-1.0
7;9;AA;DFW;MEM;-5.0
7;9;AA;DFW;MKE;125.0
7;9;AA;DFW;MOB;6.0
7;9;AA;DFW;MSP;1.0
7;9;AA;DFW;OMA;-15.0
7;9;AA;DFW;ORD;35.5
7;9;AA;DFW;SFO;3.0
7;9;AA;DFW;VPS;2.0
7;9;AA;DSM;ORD;-4.0
7;9;AA;DSM;PHX;-10.0
7;9;AA;DTW;DFW;-4.5
7;9;AA;DTW;PHL;-11.0
7;9;AA;DTW;PHX;-17.0
7;9;AA;EVV;DFW;179.5
7;9;AA;EWR;DFW;-19.5
7;9;AA;FAR;DFW;-11.0
7;9;AA;FLL;DFW;-10.0
7;9;AA;FLL;ORD;-20.0
7;9;AA;FLL;PHL;-22.0
7;9;AA;FSD;DFW;-1.0
7;9;AA;FWA;DFW;-23.0
7;9;AA;FWA;PHL;11.0
7;9;AA;GRR;DCA;-12.0
7;9;AA;GSO;DCA;1.5
7;9;AA;GSO;DFW;-6.0
7;9;AA;GSO;LGA;60.0
7;9;AA;GSO;MIA;-18.0
7;9;AA;GSO;ORD;63.0
7;9;AA;GSP;DCA;-2.0
7;9;AA;GSP;PHL;-13.5
7;9;AA;HSV;DFW;-1.5
7;9;AA;HSV;ORD;-24.0
7;9;AA;IAD;DFW;-9.0
7;9;AA;IAH;LAX;-22.0
7;9;AA;ICT;DFW;-15.0
7;9;AA;IND;DCA;-2.0
7;9;AA;IND;DFW;-3.5
7;9;AA;IND;LGA;-19.0
7;9;AA;IND;PHL;-21.0
7;9;AA;IND;PHX;-4.5
7;9;AA;JAX;DCA;-16.0
7;9;AA;JAX;DFW;-1.5
7;9;AA;JAX;ORD;-15.0
7;9;AA;JAX;PHL;-19.0
7;9;AA;JFK;BOS;-15.0
7;9;AA;JFK;ORD;-17.0
7;9;AA;LAX;RNO;13.0
7;9;AA;LAX;SEA;-11.0
7;9;AA;LGA;DTW;-19.0
7;9;AA;LGA;ILM;10.0
7;9;AA;LGA;PIT;-26.0
7;9;AA;LGA;RDU;-12.0
7;9;AA;LIT;ORD;-10.5
7;9;AA;MCI;DFW;15.0
7;9;AA;MCI;PHX;2.0
7;9;AA;MCO;DCA;-20.0
7;9;AA;MCO;DFW;-5.0
7;9;AA;MCO;ORD;-9.0
7;9;AA;MCO;PHL;1.0
7;9;AA;MCO;PHX;19.0
7;9;AA;MDT;DFW;-1.0
7;9;AA;MEI;ORD;-15.5
7;9;AA;MEM;DFW;-14.0
7;9;AA;MEM;PHX;-3.0
7;9;AA;MGM;DFW;34.0
7;9;AA;MHT;PHL;-12.0
7;9;AA;MIA;DEN;-10.0
7;9;AA;MIA;DFW;-3.5
7;9;AA;MIA;PHL;13.0
7;9;AA;MIA;PHX;-3.5
7;9;AA;MIA;SJU;11.0
7;9;AA;MKE;DFW;-18.0
7;9;AA;MKE;PHX;-13.0
7;9;AA;MLI;DFW;-9.0
7;9;AA;MSN;DFW;-6.0
7;9;AA;MSY;DFW;14.0
7;9;AA;MSY;LAX;-17.0
7;9;AA;OKC;ORD;194.5
7;9;AA;OMA;PHX;11.0
7;9;AA;ORD;AUS;-15.0
7;9;AA;ORD;CLE;-4.0
7;9;AA;ORD;CMH;-12.0
7;9;AA;ORD;CVG;-4.0
7;9;AA;ORD;DCA;-15.0
7;9;AA;ORD;DEN;-9.5
7;9;AA;ORD;DFW;-3.5
7;9;AA;ORD;DTW;5.5
7;9;AA;ORD;ICT;-14.0
7;9;AA;ORD;IND;41.0
7;9;AA;ORD;MCI;-14.0
7;9;AA;ORD;PHL;7.0
7;9;AA;ORD;PHX;-20.0
7;9;AA;ORD;SDF;-12.0
7;9;AA;ORD;SEA;-1.0
7;9;AA;ORF;DFW;-1.5
7;9;AA;ORF;MIA;-17.0
7;9;AA;ORF;ORD;-16.0
7;9;AA;ORF;PHL;-15.5
7;9;AA;PBI;DFW;-5.0
7;9;AA;PBI;PHL;-19.0
7;9;AA;PGV;CLT;2.0
7;9;AA;PHF;CLT;-23.0
7;9;AA;PHL;ALB;3.0
7;9;AA;PHL;BGR;-3.5
7;9;AA;PHL;BNA;-14.0
7;9;AA;PHL;BOS;10.0
7;9;AA;PHL;DFW;-12.0
7;9;AA;PHL;IND;6.0
7;9;AA;PHL;MCO;2.0
7;9;AA;PHL;ORD;-8.0
7;9;AA;PHL;PHX;61.0
7;9;AA;PHX;FAT;4.5
7;9;AA;PHX;LAS;-2.0
7;9;AA;PHX;LAX;-5.0
7;9;AA;PHX;OAK;0.0
7;9;AA;PHX;ONT;-10.0
7;9;AA;PHX;RNO;4.0
7;9;AA;PHX;SBA;2.0
7;9;AA;PHX;SFO;9.0
7;9;AA;PHX;SJC;-7.0
7;9;AA;PHX;SMF;-9.0
7;9;AA;PHX;SNA;-11.5
7;9;AA;PIA;DFW;3.0
7;9;AA;PIT;DFW;-3.0
7;9;AA;PIT;LGA;-2.0
7;9;AA;PIT;PHL;-36.0
7;9;AA;PIT;PHX;-9.0
7;9;AA;PNS;DFW;-13.0
7;9;AA;PVD;ORD;-10.0
7;9;AA;PWM;PHL;-13.0
7;9;AA;RDU;DCA;3.0
7;9;AA;RDU;DFW;-8.5
7;9;AA;RDU;LGA;-15.5
7;9;AA;RDU;MIA;-11.0
7;9;AA;RDU;ORD;-3.0
7;9;AA;RDU;PHL;-2.5
7;9;AA;RIC;DFW;-15.0
7;9;AA;RIC;LGA;-2.0
7;9;AA;RIC;MIA;-3.0
7;9;AA;ROA;PHL;-24.0
7;9;AA;RSW;DFW;6.0
7;9;AA;RSW;PHL;-10.0
7;9;AA;SAT;DFW;-9.0
7;9;AA;SAV;DCA;2.0
